,CID,name,smiles,7.1 Drug Indication,8.1 Pharmacodynamics,8.2 MeSH Pharmacological Classification,"8.5 Absorption,Distribution and Excretion",8.6 Metabolism/Metabolites,8.7 Biological Half-Life
2046,2452047,[2-(3-Methoxyanilino)-2-oxoethyl]-methylazanium,C[NH2+]CC(=O)NC1=CC(=CC=C1)OC,,,,,,
2047,2452048,N-(3-methoxyphenyl)-2-(methylamino)acetamide,CNCC(=O)NC1=CC(=CC=C1)OC,,,,,,
2048,2452049,"[2-(3,4-Dichloroanilino)-2-oxoethyl]-methylazanium",C[NH2+]CC(=O)NC1=CC(=C(C=C1)Cl)Cl,,,,,,
2049,2452050,"N-(3,4-dichlorophenyl)-2-(methylamino)acetamide",CNCC(=O)NC1=CC(=C(C=C1)Cl)Cl,,,,,,
2050,2452051,"N-[5-[(4-cyanophenyl)methylsulfanyl]-1,3,4-thiadiazol-2-yl]-1,3-benzothiazole-6-carboxamide",C1=CC(=CC=C1CSC2=NN=C(S2)NC(=O)C3=CC4=C(C=C3)N=CS4)C#N,,,,,,
2051,2452052,"3-[(E)-2-chloro-1,2-difluoroethenyl]-1,4-dimethyl-1,3-diaza-2-azanidacyclopent-4-ene",CC1=CN([N-]N1/C(=C(/F)\Cl)/F)C,,,,,,
2052,2452053,"3-[(E)-2-chloro-1,2-difluoroethenyl]-1,4-dimethyl-2H-triazole",CC1=CN(NN1/C(=C(/F)\Cl)/F)C,,,,,,
2053,2452054,CID 2452054,CC1=[N+](C2=CC=CC=C2N1)/C(=C(\F)/Cl)/F,,,,,,
2054,2452055,"3,4-diethoxy-N-(2-methyl-3-nitrophenyl)benzamide",CCOC1=C(C=C(C=C1)C(=O)NC2=C(C(=CC=C2)[N+](=O)[O-])C)OCC,,,,,,
2055,2452056,CID 2452056,CC1=[N+](C2=CC=CC=C2N1)/C(=C(/F)\Cl)/F,,,,,,
2056,2452057,1-[4-(4-Methoxyphenyl)piperazin-1-yl]-2-(4-nitrophenyl)sulfanylethanone,COC1=CC=C(C=C1)N2CCN(CC2)C(=O)CSC3=CC=C(C=C3)[N+](=O)[O-],,,,,,
2057,2452058,5-Bromo-2-(phenoxymethyl)benzaldehyde,C1=CC=C(C=C1)OCC2=C(C=C(C=C2)Br)C=O,,,,,,
2058,2452059,CID 2452059,CC1=CC=C(C=C1)NC(=O)C[N+]2=C(NC3=CC=CC=C32)[C@@H](CCSC)NC(=O)C4=CC=CC=C4,,,,,,
2059,2452060,CID 2452060,C1C[C@@H](OC1)C[N+]2=C(NC(=C2C3=CC=CC=C3)C4=CC=CC=C4)S,,,,,,
2060,2452061,CID 2452061,C1C[C@H](OC1)C[N+]2=C(NC(=C2C3=CC=CC=C3)C4=CC=CC=C4)S,,,,,,
2061,2452062,CID 2452062,CC1=CC=C(C=C1)NC(=O)C[N+]2=C(NC3=CC=CC=C32)[C@H](CCSC)NC(=O)C4=CC=CC=C4,,,,,,
2062,2452063,(4-chloronaphthalen-1-yl) (E)-3-[4-(cyanomethoxy)-3-methoxyphenyl]prop-2-enoate,COC1=C(C=CC(=C1)/C=C/C(=O)OC2=CC=C(C3=CC=CC=C32)Cl)OCC#N,,,,,,
2063,2452064,CID 2452064,CCOC1=C(C(=CC(=C1)C(=O)[O-])Cl)O,,,,,,
2064,2452065,3-Chloro-5-ethoxy-4-hydroxybenzoic acid,CCOC1=C(C(=CC(=C1)C(=O)O)Cl)O,,,,,,
2065,2452066,"N-(3,4-difluorophenyl)-2-[(2-pyridin-3-yl-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-yl)amino]acetamide",C1CCC2=C(C1)C3=C(N=C(N=C3S2)C4=CN=CC=C4)NCC(=O)NC5=CC(=C(C=C5)F)F,,,,,,
2066,2452067,"Methyl-[2-oxo-2-(2,3,4-trifluoroanilino)ethyl]azanium",C[NH2+]CC(=O)NC1=C(C(=C(C=C1)F)F)F,,,,,,
2067,2452068,"2-(methylamino)-N-(2,3,4-trifluorophenyl)acetamide",CNCC(=O)NC1=C(C(=C(C=C1)F)F)F,,,,,,
2068,2452069,"N-[4-(tetrazol-1-yl)phenyl]-5,6,7,8-tetrahydro-4H-cyclohepta[b]thiophene-2-carboxamide",C1CCC2=C(CC1)SC(=C2)C(=O)NC3=CC=C(C=C3)N4C=NN=N4,,,,,,
2069,2452070,3-(2-Oxopropyl)-2-(piperidin-1-ium-1-ylmethyl)quinazolin-4-one,CC(=O)CN1C(=NC2=CC=CC=C2C1=O)C[NH+]3CCCCC3,,,,,,
2070,2452071,3-(2-Oxopropyl)-2-(piperidin-1-ylmethyl)quinazolin-4-one,CC(=O)CN1C(=NC2=CC=CC=C2C1=O)CN3CCCCC3,,,,,,
2071,2452072,"2-[2-(3,4-Difluorophenyl)-2-oxoethyl]sulfanyl-3-(4-ethoxyphenyl)quinazolin-4-one",CCOC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N=C2SCC(=O)C4=CC(=C(C=C4)F)F,,,,,,
2072,2452073,CID 2452073,CC1=CC(=[N+]2C3=CC=CC=C3NC2=C1C#N)C4=CC(=CC=C4)Cl,,,,,,
2073,2452074,CID 2452074,C1=CC=C2C(=C1)C=CC3=C2C(=CC(=O)O3)CSC4=NC5=C(N4C6=CC=CC(=C6)C(F)(F)F)C=CC(=C5)[N+](=O)O,,,,,,
2074,2452075,[2-(2-Bromoanilino)-2-oxoethyl]-(furan-2-ylmethyl)azanium,C1=CC=C(C(=C1)NC(=O)C[NH2+]CC2=CC=CO2)Br,,,,,,
2075,2452076,N-(2-bromophenyl)-2-[(furan-2-ylmethyl)amino]acetamide,C1=CC=C(C(=C1)NC(=O)CNCC2=CC=CO2)Br,,,,,,
2076,2452077,"2-(chloromethyl)-N,N-diethyl-5-methyl-4-oxo-3,4-dihydrothieno[2,3-d]pyrimidine-6-carboxamide",CCN(CC)C(=O)C1=C(C2=C(S1)N=C(NC2=O)CCl)C,,,,,,
2077,2452078,"(7S)-2-[(1R)-1-chloroethyl]-7-methyl-5,6,7,8-tetrahydro-3H-[1]benzothiolo[2,3-d]pyrimidin-4-one",C[C@H]1CCC2=C(C1)SC3=C2C(=O)NC(=N3)[C@@H](C)Cl,,,,,,
2078,2452079,"[2-[(5-Methyl-1,2-oxazol-3-yl)amino]-2-oxoethyl] 3-[(5-chloro-2,4-dimethoxyphenyl)sulfamoyl]-4-methoxybenzoate",CC1=CC(=NO1)NC(=O)COC(=O)C2=CC(=C(C=C2)OC)S(=O)(=O)NC3=CC(=C(C=C3OC)OC)Cl,,,,,,
2079,2452080,"(7R)-2-[(1R)-1-chloroethyl]-7-methyl-5,6,7,8-tetrahydro-3H-[1]benzothiolo[2,3-d]pyrimidin-4-one",C[C@@H]1CCC2=C(C1)SC3=C2C(=O)NC(=N3)[C@@H](C)Cl,,,,,,
2080,2452081,"N-[5-[(2,6-dichlorophenyl)methylsulfanyl]-1,3,4-thiadiazol-2-yl]-1,3-benzothiazole-6-carboxamide",C1=CC(=C(C(=C1)Cl)CSC2=NN=C(S2)NC(=O)C3=CC4=C(C=C3)N=CS4)Cl,,,,,,
2081,2452082,"(7S)-2-[(1S)-1-chloroethyl]-7-methyl-5,6,7,8-tetrahydro-3H-[1]benzothiolo[2,3-d]pyrimidin-4-one",C[C@H]1CCC2=C(C1)SC3=C2C(=O)NC(=N3)[C@H](C)Cl,,,,,,
2082,2452083,"(7R)-2-[(1S)-1-chloroethyl]-7-methyl-5,6,7,8-tetrahydro-3H-[1]benzothiolo[2,3-d]pyrimidin-4-one",C[C@@H]1CCC2=C(C1)SC3=C2C(=O)NC(=N3)[C@H](C)Cl,,,,,,
2083,2452084,"N-(1,3-benzothiazol-2-yl)-N-(4-fluorophenyl)cyclohexanecarboxamide",C1CCC(CC1)C(=O)N(C2=CC=C(C=C2)F)C3=NC4=CC=CC=C4S3,,,,,,
2084,2452085,"2-[(1S)-1-chloroethyl]-5-phenyl-3H-thieno[2,3-d]pyrimidin-4-one",C[C@@H](C1=NC2=C(C(=CS2)C3=CC=CC=C3)C(=O)N1)Cl,,,,,,
2085,2452086,"2-[(1R)-1-chloroethyl]-5-phenyl-3H-thieno[2,3-d]pyrimidin-4-one",C[C@H](C1=NC2=C(C(=CS2)C3=CC=CC=C3)C(=O)N1)Cl,,,,,,
2086,2452087,CID 2452087,C[C@H]1CCC2=C(C1)C=C(S2)C(=O)NN/C(=C\C3=CC=C(C=C3)OC)/C,,,,,,
2087,2452088,CID 2452088,CC1=CC(=C(N1C2=CC=C(C=C2)OC)C)C3=CSC(=[NH+]3)N,,,,,,
2088,2452089,"4-[1-(4-Methoxyphenyl)-2,5-dimethyl-1H-pyrrol-3-yl]-1,3-thiazol-2-amine",CC1=CC(=C(N1C2=CC=C(C=C2)OC)C)C3=CSC(=N3)N,,,,,,
2089,2452090,CID 2452090,C[C@@H]1CCC2=C(C1)C=C(S2)C(=O)NN/C(=C\C3=CC=C(C=C3)OC)/C,,,,,,
2090,2452091,3-allyl-6-chloro-2-mercaptoquinazolin-4(3H)-one,C=CCN1C(=O)C2=C(C=CC(=C2)Cl)NC1=S,,,,,,
2091,2452092,"6-Chloro-3-(2-methylpropyl)-2-sulfanyl-3,4-dihydroquinazolin-4-one",CC(C)CN1C(=O)C2=C(C=CC(=C2)Cl)NC1=S,,,,,,
2092,2452093,"4-amino-5-(2-fluorophenoxymethyl)-4H-1,2,4-triazole-3-thiol",C1=CC=C(C(=C1)OCC2=NNC(=S)N2N)F,,,,,,
2093,2452094,"1,3-Benzodioxol-5-yl 5-[3-(trifluoromethyl)phenyl]furan-2-carboxylate",C1OC2=C(O1)C=C(C=C2)OC(=O)C3=CC=C(O3)C4=CC(=CC=C4)C(F)(F)F,,,,,,
2094,2452095,3-[4-[(2R)-butan-2-yl]phenyl]-6-chloro-2-sulfanylidene-1H-quinazolin-4-one,CC[C@@H](C)C1=CC=C(C=C1)N2C(=O)C3=C(C=CC(=C3)Cl)NC2=S,,,,,,
2095,2452096,3-[4-[(2S)-butan-2-yl]phenyl]-6-chloro-2-sulfanylidene-1H-quinazolin-4-one,CC[C@H](C)C1=CC=C(C=C1)N2C(=O)C3=C(C=CC(=C3)Cl)NC2=S,,,,,,
2096,2452097,"(6-chloro-7-ethyl-2-oxochromen-4-yl)methyl 12-oxo-7,8,9,10-tetrahydro-6H-azepino[2,1-b]quinazoline-3-carboxylate",CCC1=CC2=C(C=C1Cl)C(=CC(=O)O2)COC(=O)C3=CC4=C(C=C3)C(=O)N5CCCCCC5=N4,,,,,,
2097,2452098,"N-(2-methoxyphenyl)-2-(3-methyl-4-oxo-1,3-thiazolidin-2-ylidene)acetamide",CN\1C(=O)CS/C1=C/C(=O)NC2=CC=CC=C2OC,,,,,,
2098,2452099,6-bromo-N-tert-butyl-2-oxochromene-3-carboxamide,CC(C)(C)NC(=O)C1=CC2=C(C=CC(=C2)Br)OC1=O,,,,,,
2099,2452100,"8-Tert-butyl-3-[2-[1-(2,3-dihydro-1,4-benzodioxin-6-yl)-2,5-dimethylpyrrol-3-yl]-2-oxoethyl]-1,3-diazaspiro[4.5]decane-2,4-dione",CC1=CC(=C(N1C2=CC3=C(C=C2)OCCO3)C)C(=O)CN4C(=O)C5(CCC(CC5)C(C)(C)C)NC4=O,,,,,,
2100,2452101,"(2Z)-N-(2-methoxyphenyl)-2-(3-methyl-4-oxo-1,3-thiazolidin-2-ylidene)acetamide",CN\1C(=O)CS/C1=C\C(=O)NC2=CC=CC=C2OC,,,,,,
2101,2452102,"Dimethyl 5-amino-3-[[2-(4-chlorophenyl)-1,3-dioxoisoindole-5-carbonyl]oxymethyl]thiophene-2,4-dicarboxylate",COC(=O)C1=C(SC(=C1COC(=O)C2=CC3=C(C=C2)C(=O)N(C3=O)C4=CC=C(C=C4)Cl)C(=O)OC)N,,,,,,
2102,2452103,[(2S)-1-[(9-ethylcarbazol-3-yl)amino]-1-oxopropan-2-yl] 3-hydroxynaphthalene-2-carboxylate,CCN1C2=C(C=C(C=C2)NC(=O)[C@H](C)OC(=O)C3=CC4=CC=CC=C4C=C3O)C5=CC=CC=C51,,,,,,
2103,2452104,[(2R)-1-[(9-ethylcarbazol-3-yl)amino]-1-oxopropan-2-yl] 3-hydroxynaphthalene-2-carboxylate,CCN1C2=C(C=C(C=C2)NC(=O)[C@@H](C)OC(=O)C3=CC4=CC=CC=C4C=C3O)C5=CC=CC=C51,,,,,,
2104,2452105,"4-Amino-5-(3-bromophenoxymethyl)-4H-1,2,4-triazole-3-thiol",C1=CC(=CC(=C1)Br)OCC2=NNC(=S)N2N,,,,,,
2105,2452106,CID 2452106,C1=CC(=C(C=C1N(O)O)C(=O)N=NC(=O)CCCOC2=C(C=C(C=C2)Cl)Cl)Cl,,,,,,
2106,2452107,"4-amino-5-[2-(4-methylphenyl)quinolin-4-yl]-4H-1,2,4-triazole-3-thiol",CC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C4=NNC(=S)N4N,,,,,,
2107,2452108,N-(3-chloro-2-methylphenyl)-2-[4-(4-cyanophenyl)phenoxy]acetamide,CC1=C(C=CC=C1Cl)NC(=O)COC2=CC=C(C=C2)C3=CC=C(C=C3)C#N,,,,,,
2108,2452109,"5-chloro-2-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]aniline",CN1C=NN=C1SC2=C(C=C(C=C2)Cl)N,,,,,,
2109,2452110,"2-Methyl-5-[4-nitro-3-(trifluoromethyl)phenoxy]thieno[2,3-e][1,3]benzothiazole",CC1=NC2=C(S1)C=C(C3=C2SC=C3)OC4=CC(=C(C=C4)[N+](=O)[O-])C(F)(F)F,,,,,,
2110,2452111,"(3aR,4S)-4-cyano-N-(3-methoxyphenyl)-2,3,3a,5-tetrahydro-1H-pyrrolo[1,2-a]quinoline-4-carboxamide",COC1=CC=CC(=C1)NC(=O)[C@]2(CC3=CC=CC=C3N4[C@@H]2CCC4)C#N,,,,,,
2111,2452112,"(2-Phenyl-1,3-thiazol-4-yl)methyl 2-(4-acetylphenoxy)acetate",CC(=O)C1=CC=C(C=C1)OCC(=O)OCC2=CSC(=N2)C3=CC=CC=C3,,,,,,
2112,2452113,N-(4-tert-butylphenyl)-2-(5-pyrrolidin-1-ylsulfonylthiophen-2-yl)acetamide,CC(C)(C)C1=CC=C(C=C1)NC(=O)CC2=CC=C(S2)S(=O)(=O)N3CCCC3,,,,,,
2113,2452114,"2-(2-phenyl-1H-indol-3-yl)-1,3-benzothiazole",C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)C4=NC5=CC=CC=C5S4,,,,,,
2114,2452115,"N-[2-[[2-(3-chlorophenyl)-5-phenylpyrazol-3-yl]amino]phenyl]-2,2,2-trifluoroacetamide",C1=CC=C(C=C1)C2=NN(C(=C2)NC3=CC=CC=C3NC(=O)C(F)(F)F)C4=CC(=CC=C4)Cl,,,,,,
2115,2452116,CID 2452116,C[C@@H](C(=O)NC1=C(C(=CC=C1)Cl)Cl)OC(=C2C=CC=CC2=NS(=O)(=O)C3=CC=C(S3)Br)[O-],,,,,,
2116,2452117,"[(2S)-1-(2,3-dichloroanilino)-1-oxopropan-2-yl] 2-[(5-bromothiophen-2-yl)sulfonylamino]benzoate",C[C@@H](C(=O)NC1=C(C(=CC=C1)Cl)Cl)OC(=O)C2=CC=CC=C2NS(=O)(=O)C3=CC=C(S3)Br,,,,,,
2117,2452118,"N-[2-[[5-(3-chlorophenyl)-2-phenylpyrazol-3-yl]amino]phenyl]-2,2,2-trifluoroacetamide",C1=CC=C(C=C1)N2C(=CC(=N2)C3=CC(=CC=C3)Cl)NC4=CC=CC=C4NC(=O)C(F)(F)F,,,,,,
2118,2452119,CID 2452119,C[C@H](C(=O)NC1=C(C(=CC=C1)Cl)Cl)OC(=C2C=CC=CC2=NS(=O)(=O)C3=CC=C(S3)Br)[O-],,,,,,
2119,2452120,"[(2R)-1-(2,3-dichloroanilino)-1-oxopropan-2-yl] 2-[(5-bromothiophen-2-yl)sulfonylamino]benzoate",C[C@H](C(=O)NC1=C(C(=CC=C1)Cl)Cl)OC(=O)C2=CC=CC=C2NS(=O)(=O)C3=CC=C(S3)Br,,,,,,
2120,2452121,CID 2452121,C1=CC=C(C=C1)C2=NN(C(=C2)N=C3C=CC=CC3=NC(=O)C(F)(F)F)C4=CC=C(C=C4)N(O)O,,,,,,
2121,2452122,"(E)-2-cyano-3-[1-(4-fluorophenyl)-2,5-dimethylpyrrol-3-yl]prop-2-enoate",CC1=CC(=C(N1C2=CC=C(C=C2)F)C)/C=C(\C#N)/C(=O)[O-],,,,,,
2122,2452123,"2-cyano-3-[1-(4-fluorophenyl)-2,5-dimethyl-1H-pyrrol-3-yl]prop-2-enoic acid",CC1=CC(=C(N1C2=CC=C(C=C2)F)C)/C=C(\C#N)/C(=O)O,,,,,,
2123,2452124,"(2S)-N-(2,5-dichlorophenyl)-2-[(2R)-2-methyl-2,3-dihydroindol-1-yl]propanamide",C[C@@H]1CC2=CC=CC=C2N1[C@@H](C)C(=O)NC3=C(C=CC(=C3)Cl)Cl,,,,,,
2124,2452125,"(Z)-2-cyano-3-[1-(4-fluorophenyl)-2,5-dimethylpyrrol-3-yl]prop-2-enoate",CC1=CC(=C(N1C2=CC=C(C=C2)F)C)/C=C(/C#N)\C(=O)[O-],,,,,,
2125,2452126,"(2Z)-2-cyano-3-[1-(4-fluorophenyl)-2,5-dimethyl-1H-pyrrol-3-yl]acrylic acid",CC1=CC(=C(N1C2=CC=C(C=C2)F)C)/C=C(/C#N)\C(=O)O,,,,,,
2126,2452127,CID 2452127,C1C[NH+](CC[NH+]1CC2=NC3=C(C(=CS3)C4=CC=CS4)C(=O)N2)C(C5=CC=CC=C5)C6=CC=CC=C6,,,,,,
2127,2452128,"2-[(4-benzhydrylpiperazin-1-yl)methyl]-5-thiophen-2-yl-3H-thieno[2,3-d]pyrimidin-4-one",C1CN(CCN1CC2=NC3=C(C(=CS3)C4=CC=CS4)C(=O)N2)C(C5=CC=CC=C5)C6=CC=CC=C6,,,,,,
2128,2452129,"(E)-3-[1-(4-chlorophenyl)-2,5-dimethylpyrrol-3-yl]-2-cyanoprop-2-enoate",CC1=CC(=C(N1C2=CC=C(C=C2)Cl)C)/C=C(\C#N)/C(=O)[O-],,,,,,
2129,2452130,"3-[1-(4-chlorophenyl)-2,5-dimethyl-1H-pyrrol-3-yl]-2-cyanoprop-2-enoic acid",CC1=CC(=C(N1C2=CC=C(C=C2)Cl)C)/C=C(\C#N)/C(=O)O,,,,,,
2130,2452131,"(5-Amino-4-cyano-2-ethoxycarbonylthiophen-3-yl)methyl 1,3-dioxo-2-(2-phenylethyl)isoindole-5-carboxylate",CCOC(=O)C1=C(C(=C(S1)N)C#N)COC(=O)C2=CC3=C(C=C2)C(=O)N(C3=O)CCC4=CC=CC=C4,,,,,,
2131,2452132,"(Z)-3-[1-(4-chlorophenyl)-2,5-dimethylpyrrol-3-yl]-2-cyanoprop-2-enoate",CC1=CC(=C(N1C2=CC=C(C=C2)Cl)C)/C=C(/C#N)\C(=O)[O-],,,,,,
2132,2452133,"(2Z)-3-[1-(4-chlorophenyl)-2,5-dimethyl-1H-pyrrol-3-yl]-2-cyanoacrylic acid",CC1=CC(=C(N1C2=CC=C(C=C2)Cl)C)/C=C(/C#N)\C(=O)O,,,,,,
2133,2452134,"(E)-2-cyano-3-[2,5-dimethyl-1-(4-methylphenyl)pyrrol-3-yl]prop-2-enoate",CC1=CC=C(C=C1)N2C(=CC(=C2C)/C=C(\C#N)/C(=O)[O-])C,,,,,,
2134,2452135,"2-cyano-3-[2,5-dimethyl-1-(4-methylphenyl)-1H-pyrrol-3-yl]prop-2-enoic acid",CC1=CC=C(C=C1)N2C(=CC(=C2C)/C=C(\C#N)/C(=O)O)C,,,,,,
2135,2452136,"(3E)-1-quinazolin-4-ylsulfanyl-3-(1,3,3-trimethylindol-2-ylidene)propan-2-one",CC\1(C2=CC=CC=C2N(/C1=C/C(=O)CSC3=NC=NC4=CC=CC=C43)C)C,,,,,,
2136,2452137,CID 2452137,CC1=CC=C(C=C1)N2C(=CC(=C2C)/C=C(/C#N)\C(=O)[O-])C,,,,,,
2137,2452138,"(Z)-2-cyano-3-[2,5-dimethyl-1-(4-methylphenyl)pyrrol-3-yl]prop-2-enoic acid",CC1=CC=C(C=C1)N2C(=CC(=C2C)/C=C(/C#N)\C(=O)O)C,,,,,,
2138,2452139,"(3Z)-1-quinazolin-4-ylsulfanyl-3-(1,3,3-trimethylindol-2-ylidene)propan-2-one",CC\1(C2=CC=CC=C2N(/C1=C\C(=O)CSC3=NC=NC4=CC=CC=C43)C)C,,,,,,
2139,2452140,"7-cyclopropyl-1-propyl-5-sulfanylidene-8H-pyrimido[4,5-d]pyrimidine-2,4-dione",CCCN1C2=C(C(=O)NC1=O)C(=S)N=C(N2)C3CC3,,,,,,
2140,2452141,"N-(3-cyano-4,5,6,7-tetrahydro-1-benzothiophen-2-yl)-4-oxo-3-phenylphthalazine-1-carboxamide",C1CCC2=C(C1)C(=C(S2)NC(=O)C3=NN(C(=O)C4=CC=CC=C43)C5=CC=CC=C5)C#N,,,,,,
2141,2452142,1-Benzyl-5-[(2-chlorobenzoyl)amino]pyrazole-4-carboxylate,C1=CC=C(C=C1)CN2C(=C(C=N2)C(=O)[O-])NC(=O)C3=CC=CC=C3Cl,,,,,,
2142,2452143,1-Benzyl-5-[(2-chlorobenzoyl)amino]pyrazole-4-carboxylic acid,C1=CC=C(C=C1)CN2C(=C(C=N2)C(=O)O)NC(=O)C3=CC=CC=C3Cl,,,,,,
2143,2452144,"5-(dimethylsulfamoyl)-N-[4-(4-fluorophenyl)-1,3-thiazol-2-yl]-2-pyrrolidin-1-ylbenzamide",CN(C)S(=O)(=O)C1=CC(=C(C=C1)N2CCCC2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)F,,,,,,
2144,2452145,"5H-Indeno[2,1-b]quinoline, 5-methyl-11-phenyl-",CN1C2=CC=CC=C2C(=C3C1=CC4=CC=CC=C43)C5=CC=CC=C5,,,,,,
2145,2452146,"3,3-dimethyl-4-[2-([1,2,4]triazolo[4,3-a]pyridin-3-ylsulfanyl)acetyl]-1H-quinoxalin-2-one",CC1(C(=O)NC2=CC=CC=C2N1C(=O)CSC3=NN=C4N3C=CC=C4)C,,,,,,
2146,2452147,"5-Methyl-11-phenylindeno[2,3-b]quinoline-6-carbaldehyde",CN1C2=CC=CC=C2C(=C3C1=C(C4=CC=CC=C43)C=O)C5=CC=CC=C5,,,,,,
2147,2452148,"2-(4-Chlorophenyl)-5-[(5-phenylthieno[2,3-d]pyrimidin-4-yl)sulfanylmethyl]-1,3,4-oxadiazole",C1=CC=C(C=C1)C2=CSC3=C2C(=NC=N3)SCC4=NN=C(O4)C5=CC=C(C=C5)Cl,,,,,,
2148,2452149,"N-[4-[(5S,7R)-3-chloro-1-adamantyl]phenyl]acetamide",CC(=O)NC1=CC=C(C=C1)C23C[C@H]4C[C@@H](C2)CC(C4)(C3)Cl,,,,,,
2149,2452150,CID 2452150,COC1=CC=C(C=C1)C(=O)C[NH+]2CC[NH+](CC2)C/C=C\C3=CC=CC=C3,,,,,,
2150,2452151,CID 2452151,COC1=CC=C(C=C1)C(=O)CN2CCN(CC2)C/C=C\C3=CC=CC=C3,,,,,,
2151,2452152,1-[3-Chloro-4-(trifluoromethyl)phenyl]sulfonylpiperazin-4-ium,C1CN(CC[NH2+]1)S(=O)(=O)C2=CC(=C(C=C2)C(F)(F)F)Cl,,,,,,
2152,2452153,1-[3-Chloro-4-(trifluoromethyl)phenyl]sulfonylpiperazine,C1CN(CCN1)S(=O)(=O)C2=CC(=C(C=C2)C(F)(F)F)Cl,,,,,,
2153,2452154,[2-[4-Chloro-3-(trifluoromethyl)anilino]-2-oxoethyl]-methylazanium,C[NH2+]CC(=O)NC1=CC(=C(C=C1)Cl)C(F)(F)F,,,,,,
2154,2452155,N-[4-chloro-3-(trifluoromethyl)phenyl]-2-(methylamino)acetamide,CNCC(=O)NC1=CC(=C(C=C1)Cl)C(F)(F)F,,,,,,
2155,2452156,"1-(4-methoxyphenyl)-2-[4-[(E)-3-phenylprop-2-enyl]piperazine-1,4-diium-1-yl]ethanone",COC1=CC=C(C=C1)C(=O)C[NH+]2CC[NH+](CC2)C/C=C/C3=CC=CC=C3,,,,,,
2156,2452157,1-(4-methoxyphenyl)-2-[4-[(E)-3-phenylprop-2-enyl]piperazin-1-yl]ethanone,COC1=CC=C(C=C1)C(=O)CN2CCN(CC2)C/C=C/C3=CC=CC=C3,,,,,,
2157,2452158,"[2-(2,6-Dimethylanilino)-2-oxoethyl]-methylazanium",CC1=C(C(=CC=C1)C)NC(=O)C[NH2+]C,,,,,,
2158,2452159,"N-(2,6-dimethylphenyl)-2-methylamino-acetamide",CC1=C(C(=CC=C1)C)NC(=O)CNC,,,,,,
2159,2452160,CID 2452160,CC1=CC(=C(N1C2=CC(=C(C=C2)Cl)Cl)C)C3=CSC(=[NH+]3)N,,,,,,
2160,2452161,"4-[1-(3,4-dichlorophenyl)-2,5-dimethyl-1H-pyrrol-3-yl]-1,3-thiazol-2-amine",CC1=CC(=C(N1C2=CC(=C(C=C2)Cl)Cl)C)C3=CSC(=N3)N,,,,,,
2161,2452162,"2-[(4-Amino-5-pyridin-3-yl-1,2,4-triazol-3-yl)sulfanyl]-1-[4-(4-methylphenyl)sulfonylpiperazin-1-yl]ethanone",CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)CSC3=NN=C(N3N)C4=CN=CC=C4,,,,,,
2162,2452163,"2-[[4-amino-5-[(2S)-2-phenylpropyl]-1,2,4-triazol-3-yl]sulfanyl]-1-(4-cyclohexylphenyl)ethanone",C[C@@H](CC1=NN=C(N1N)SCC(=O)C2=CC=C(C=C2)C3CCCCC3)C4=CC=CC=C4,,,,,,
2163,2452164,"1-(2,3-Dichlorophenyl)sulfonylpiperazin-4-ium",C1CN(CC[NH2+]1)S(=O)(=O)C2=C(C(=CC=C2)Cl)Cl,,,,,,
2164,2452165,"1-(2,3-Dichlorobenzenesulfonyl)piperazine",C1CN(CCN1)S(=O)(=O)C2=C(C(=CC=C2)Cl)Cl,,,,,,
2165,2452166,"2-[[4-amino-5-[(2R)-2-phenylpropyl]-1,2,4-triazol-3-yl]sulfanyl]-1-(4-cyclohexylphenyl)ethanone",C[C@H](CC1=NN=C(N1N)SCC(=O)C2=CC=C(C=C2)C3CCCCC3)C4=CC=CC=C4,,,,,,
2166,2452167,"[(3aR,7aR)-1,3-dioxo-3a,4,7,7a-tetrahydroisoindol-2-yl]thiourea",C1C=CC[C@@H]2[C@@H]1C(=O)N(C2=O)NC(=S)N,,,,,,
2167,2452168,2-(2-oxoquinoxalin-1-yl)-N-prop-2-enylacetamide,C=CCNC(=O)CN1C2=CC=CC=C2N=CC1=O,,,,,,
2168,2452169,"[(3aS,7aS)-1,3-dioxo-3a,4,7,7a-tetrahydroisoindol-2-yl]thiourea",C1C=CC[C@H]2[C@H]1C(=O)N(C2=O)NC(=S)N,,,,,,
2169,2452170,CID 2452170,CC1=CC(=C(N1C2=CC3=C(C=C2)OCO3)C)C4=CSC(=[NH+]4)N,,,,,,
2170,2452171,"4-[1-(2H-1,3-benzodioxol-5-yl)-2,5-dimethyl-1H-pyrrol-3-yl]-1,3-thiazol-2-amine",CC1=CC(=C(N1C2=CC3=C(C=C2)OCO3)C)C4=CSC(=N4)N,,,,,,
2171,2452172,"2-[[2-[(4-amino-5-pyridin-4-yl-1,2,4-triazol-3-yl)sulfanyl]acetyl]amino]-N-phenylbenzamide",C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2NC(=O)CSC3=NN=C(N3N)C4=CC=NC=C4,,,,,,
