,CID,name,smiles,7.1 Drug Indication,8.1 Pharmacodynamics,8.2 MeSH Pharmacological Classification,"8.5 Absorption,Distribution and Excretion",8.6 Metabolism/Metabolites,8.7 Biological Half-Life
3687,1903688,"7-Benzyl-3-morpholin-4-yl-1-(prop-2-enylamino)-5,6,7,8-tetrahydro-2,7-naphthyridine-2,7-diium-4-carbonitrile",C=CCNC1=[NH+]C(=C(C2=C1C[NH+](CC2)CC3=CC=CC=C3)C#N)N4CCOCC4,,,,,,
3688,1903689,CID 1903689,C=CCNC1=C2CN(CCC2=C(C(=[N+]3CCOCC3)N1)C#N)CC4=CC=CC=C4,,,,,,
3689,1903690,"Diethyl-(5-methoxy-5,5-diphenylpent-2-ynyl)azanium",CC[NH+](CC)CC#CCC(C1=CC=CC=C1)(C2=CC=CC=C2)OC,,,,,,
3690,1903691,"N,N-diethyl-5-methoxy-5,5-diphenylpent-2-yn-1-amine",CCN(CC)CC#CCC(C1=CC=CC=C1)(C2=CC=CC=C2)OC,,,,,,
3691,1903692,2-[[2-[[2-(4-Butoxyphenyl)acetyl]amino]acetyl]amino]acetate,CCCCOC1=CC=C(C=C1)CC(=O)NCC(=O)NCC(=O)[O-],,,,,,
3692,1903693,N-[(4-butoxyphenyl)acetyl]glycylglycine,CCCCOC1=CC=C(C=C1)CC(=O)NCC(=O)NCC(=O)O,,,,,,
3693,1903694,"7-Benzyl-3-(cyclohexylamino)-1-(2-phenylethylamino)-5,6,7,8-tetrahydro-2,7-naphthyridine-2,7-diium-4-carbonitrile",C1CCC(CC1)NC2=C(C3=C(C[NH+](CC3)CC4=CC=CC=C4)C(=[NH+]2)NCCC5=CC=CC=C5)C#N,,,,,,
3694,1903695,"7-Benzyl-3-(cyclohexylamino)-1-[(2-phenylethyl)amino]-5,6,7,8-tetrahydro-2,7-naphthyridine-4-carbonitrile",C1CCC(CC1)NC2=C(C3=C(CN(CC3)CC4=CC=CC=C4)C(=N2)NCCC5=CC=CC=C5)C#N,,,,,,
3695,1903696,"3,3,6,6-tetramethyl-10-octyl-9-phenyl-3,4,6,7,9,10-hexahydro-1,8(2H,5H)-acridinedione",CCCCCCCCN1C2=C(C(C3=C1CC(CC3=O)(C)C)C4=CC=CC=C4)C(=O)CC(C2)(C)C,,,,,,
3696,1903697,CID 1903697,CC[NH+](CC)CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(N(C3=CC=CC=C3C2=O)CC=C)O,,,,,,
3697,1903698,CID 1903698,CCN(CC)CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(N(C3=CC=CC=C3C2=O)CC=C)O,,,,,,
3698,1903699,CID 1903699,COC1=CC=C(C=C1)[C@@H]2[C@H]([NH+]3C=CC4=CC=CC=C4[C@@H]3C2(C#N)C#N)C(=O)C5=CC=CC=C5,,,,,,
3699,1903700,"(2S,3S,10bR)-3-benzoyl-2-(4-methoxyphenyl)-3,10b-dihydro-2H-pyrrolo[2,1-a]isoquinoline-1,1-dicarbonitrile",COC1=CC=C(C=C1)[C@@H]2[C@H](N3C=CC4=CC=CC=C4[C@@H]3C2(C#N)C#N)C(=O)C5=CC=CC=C5,,,,,,
3700,1903701,"(10aS)-10a-[(E)-2-[4-(diethylamino)phenyl]ethenyl]-10,10-dimethyl-3,4-dihydro-1H-pyrimido[1,2-a]indol-2-one",CCN(CC)C1=CC=C(C=C1)/C=C/[C@@]23C(C4=CC=CC=C4N2CCC(=O)N3)(C)C,,,,,,
3701,1903702,CID 1903702,C1=CC=C2C(=C1)C(=O)C(=C(N2)O)C(=O)N=NC(=O)C3=CC=CC=C3N(O)O,,,,,,
3702,1903703,"(4aR,8aS,9aR,10aR)-10-hydroxy-2,3,4,5,6,7,8,8a,9,9a-decahydro-1H-acridine-4a,10a-dicarbonitrile",C1CC[C@@]2([C@H](C1)C[C@@H]3CCCC[C@]3(N2O)C#N)C#N,,,,,,
3703,1903704,"2-[(2-hydroxyethyl)amino]-3-(4-methylphenyl)-3H-spiro[benzo[h]quinazoline-5,1'-cyclopentan]-4(6H)-one",CC1=CC=C(C=C1)N2C(=O)C3=C(C4=CC=CC=C4CC35CCCC5)N=C2NCCO,,,,,,
3704,1903705,CID 1903705,C1=C[NH+]=CC=C1NC(=O)CCCCC(=O)NC2=CC=[NH+]C=C2,,,,,,
3705,1903706,"N,N'-Di(4-pyridyl)adipamide",C1=CN=CC=C1NC(=O)CCCCC(=O)NC2=CC=NC=C2,,,,,,
3706,1903707,"5-(4-Methylphenyl)furan-2,3-dione",CC1=CC=C(C=C1)C2=CC(=O)C(=O)O2,,,,,,
3707,1903708,CID 1903708,CC(=O)CC(=C)NCCCCCCN/C(=C/C(=O)C)/C,,,,,,
3708,1903709,"N-(2,5-dimethoxyphenyl)-5-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)pentanamide",COC1=CC(=C(C=C1)OC)NC(=O)CCCCN2C(=O)C3=CC=CC=C3C2=O,,,,,,
3709,1903710,"N-propyl-1,2,5-oxadiazole-3,4-diamine",CCCNC1=NON=C1N,,,,,,
3710,1903711,"butyl 4-[[(S)-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)-(4-methoxyphenyl)methyl]amino]benzoate",CCCCOC(=O)C1=CC=C(C=C1)N[C@@H](C2=CC=C(C=C2)OC)C3=C(N(N(C3=O)C4=CC=CC=C4)C)C,,,,,,
3711,1903712,"butyl 4-[[(R)-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)-(4-methoxyphenyl)methyl]amino]benzoate",CCCCOC(=O)C1=CC=C(C=C1)N[C@H](C2=CC=C(C=C2)OC)C3=C(N(N(C3=O)C4=CC=CC=C4)C)C,,,,,,
3712,1903713,"(5E)-1-benzyl-5-(4-methoxybenzylidene)pyrimidine-2,4,6(1H,3H,5H)-trione",COC1=CC=C(C=C1)/C=C/2\C(=O)NC(=O)N(C2=O)CC3=CC=CC=C3,,,,,,
3713,1903714,"[(1R,2S,6R,7R,8S)-8-tricyclo[5.2.1.02,6]dec-3-enyl] 2-methylpropanoate",CC(C)C(=O)O[C@H]1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C=CC3,,,,,,
3714,1903715,"(4aS,9aR)-10-phenyl-1,2,3,4,5,6,7,8,9,9a-decahydroacridine-4a-carbonitrile",C1CC[C@]2([C@H](C1)CC3=C(N2C4=CC=CC=C4)CCCC3)C#N,,,,,,
3715,1903716,"(4aR,9aR)-10-phenyl-1,2,3,4,5,6,7,8,9,9a-decahydroacridine-4a-carbonitrile",C1CC[C@@]2([C@H](C1)CC3=C(N2C4=CC=CC=C4)CCCC3)C#N,,,,,,
3716,1903717,"(4aS,9aS)-10-phenyl-1,2,3,4,5,6,7,8,9,9a-decahydroacridine-4a-carbonitrile",C1CC[C@]2([C@@H](C1)CC3=C(N2C4=CC=CC=C4)CCCC3)C#N,,,,,,
3717,1903718,"(4aR,9aS)-10-phenyl-1,2,3,4,5,6,7,8,9,9a-decahydroacridine-4a-carbonitrile",C1CC[C@@]2([C@@H](C1)CC3=C(N2C4=CC=CC=C4)CCCC3)C#N,,,,,,
3718,1903719,CID 1903719,C=C(C1=C(OC2=CC(=O)C=CC2=C1)O)NNC(=O)C3=CC4=CC=CC=C4C=C3O,,,,,,
3719,1903720,"4-(1,3-diphenylimidazolidin-2-yl)-N,N-dimethylaniline",CN(C)C1=CC=C(C=C1)C2N(CCN2C3=CC=CC=C3)C4=CC=CC=C4,,,,,,
3720,1903721,CID 1903721,CCCCN1C2=CC=CC=C2C(=O)C(=C1O)C(=O)NC3=CC=C(C=C3)C(=O)OCC,,,,,,
3721,1903722,"ethyl 2-{[(3-bromophenyl)carbonyl]amino}-1-(2-methoxyphenyl)-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate",CCOC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)C4=CC=CC=C4OC)NC(=O)C5=CC(=CC=C5)Br,,,,,,
3722,1903723,"(E)-3-((3,5-dichlorophenyl)amino)-2-(4-phenylthiazol-2-yl)acrylonitrile",C1=CC=C(C=C1)C2=CSC(=N2)/C(=C/NC3=CC(=CC(=C3)Cl)Cl)/C#N,,,,,,
3723,1903724,"(Z)-2-[4-(4-bromophenyl)-1,3-thiazol-2-yl]-3-(3-methoxyanilino)prop-2-enenitrile",COC1=CC=CC(=C1)N/C=C(/C#N)\C2=NC(=CS2)C3=CC=C(C=C3)Br,,,,,,
3724,1903725,"(5E)-1-butyl-5-[(1-methylpyrrol-2-yl)methylidene]-1,3-diazinane-2,4,6-trione",CCCCN1C(=O)/C(=C/C2=CC=CN2C)/C(=O)NC1=O,,,,,,
3725,1903726,"(5Z)-1-butyl-5-[(1-methyl-1H-pyrrol-2-yl)methylidene]pyrimidine-2,4,6(1H,3H,5H)-trione",CCCCN1C(=O)/C(=C\C2=CC=CN2C)/C(=O)NC1=O,,,,,,
3726,1903727,"pentyl 2-[(furan-2-ylcarbonyl)amino]-1-(prop-2-en-1-yl)-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate",CCCCCOC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CC=C)NC(=O)C4=CC=CO4,,,,,,
3727,1903728,"(5E)-5-(1-methyl-2-oxoindol-3-ylidene)-3-propan-2-yl-2-sulfanylidene-1,3-thiazolidin-4-one",CC(C)N1C(=O)/C(=C\2/C3=CC=CC=C3N(C2=O)C)/SC1=S,,,,,,
3728,1903729,"(3Z)-1-methyl-3-[4-oxo-3-(propan-2-yl)-2-thioxo-1,3-thiazolidin-5-ylidene]-1,3-dihydro-2H-indol-2-one",CC(C)N1C(=O)/C(=C/2\C3=CC=CC=C3N(C2=O)C)/SC1=S,,,,,,
3729,1903730,"(Z)-2-[4-(2-oxochromen-3-yl)-1,3-thiazol-2-yl]-3-(2,4,6-trimethylanilino)prop-2-enenitrile",CC1=CC(=C(C(=C1)C)N/C=C(/C#N)\C2=NC(=CS2)C3=CC4=CC=CC=C4OC3=O)C,,,,,,
3730,1903731,"N-[(S)-1,3-benzodioxol-5-yl-[bis(2-methylpropoxy)phosphoryl]methyl]aniline",CC(C)COP(=O)([C@@H](C1=CC2=C(C=C1)OCO2)NC3=CC=CC=C3)OCC(C)C,,,,,,
3731,1903732,"N-[(R)-1,3-benzodioxol-5-yl-[bis(2-methylpropoxy)phosphoryl]methyl]aniline",CC(C)COP(=O)([C@H](C1=CC2=C(C=C1)OCO2)NC3=CC=CC=C3)OCC(C)C,,,,,,
3732,1903733,CID 1903733,CCCCN(CC)C1=C2C(=C3C4=C(COC(C4)(C)C)C(=[N+]5CCOCC5)N=C3S2)NN=N1,,,,,,
3733,1903734,"(5E)-3-[(3S)-1,1-dioxothiolan-3-yl]-5-[(4-propan-2-ylphenyl)methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",CC(C)C1=CC=C(C=C1)/C=C/2\C(=O)N(C(=S)S2)[C@H]3CCS(=O)(=O)C3,,,,,,
3734,1903735,"(5Z)-3-[(3S)-1,1-dioxothiolan-3-yl]-5-[(4-propan-2-ylphenyl)methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",CC(C)C1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)[C@H]3CCS(=O)(=O)C3,,,,,,
3735,1903736,"N-{2-[(2Z)-2-(1-ethyl-2-oxo-1,2-dihydro-3H-indol-3-ylidene)hydrazinyl]-2-oxoethyl}-3-phenylpropanamide (non-preferred name)",CCN1C2=CC=CC=C2C(=C1O)N=NC(=O)CNC(=O)CCC3=CC=CC=C3,,,,,,
3736,1903737,"(5E)-5-(1-ethyl-2-oxoindol-3-ylidene)-3-prop-2-enyl-2-sulfanylidene-1,3-thiazolidin-4-one",CCN1C2=CC=CC=C2/C(=C\3/C(=O)N(C(=S)S3)CC=C)/C1=O,,,,,,
3737,1903738,"3-allyl-5-(1-ethyl-2-oxo-1,2-dihydro-3H-indol-3-yliden)-2-thioxo-1,3-thiazolan-4-one",CCN1C2=CC=CC=C2/C(=C/3\C(=O)N(C(=S)S3)CC=C)/C1=O,,,,,,
3738,1903739,CID 1903739,C=CCN1C(=C(C2=NC3=CC=CC=C3N=C21)C#N)NC(=O)/C=C\C4=CC(=CC=C4)[N+](=O)[O-],,,,,,
3739,1903740,"N-(1-Allyl-3-cyano-1H-pyrrolo(2,3-B)quinoxalin-2-YL)-3-(3-nitrophenyl)acrylamide",C=CCN1C(=C(C2=NC3=CC=CC=C3N=C21)C#N)NC(=O)/C=C/C4=CC(=CC=C4)[N+](=O)[O-],,,,,,
3740,1903741,"11-(4-Methoxyphenyl)-10-(2-prop-1-en-2-ylhydrazinyl)-7-thia-9,11-diazatricyclo[6.4.0.02,6]dodeca-1(8),2(6),9-trien-12-one",CC(=C)NNC1=NC2=C(C3=C(S2)CCC3)C(=O)N1C4=CC=C(C=C4)OC,,,,,,
3741,1903742,"(5E)-1-(furan-2-ylmethyl)-5-[(1-methylindol-3-yl)methylidene]-1,3-diazinane-2,4,6-trione",CN1C=C(C2=CC=CC=C21)/C=C/3\C(=O)NC(=O)N(C3=O)CC4=CC=CO4,,,,,,
3742,1903743,"7-chloro-4-phenyl-3-{[5-phenyl-4-(prop-2-en-1-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}quinolin-2-ol",C=CCN1C(=NN=C1SC2=C(C3=C(C=C(C=C3)Cl)NC2=O)C4=CC=CC=C4)C5=CC=CC=C5,,,,,,
3743,1903744,"4-[(E)-(3-cyclohexyl-4-oxo-2-thioxo-1,3-thiazolidin-5-ylidene)methyl]-2-methoxyphenyl 3-methylbenzoate",CC1=CC(=CC=C1)C(=O)OC2=C(C=C(C=C2)/C=C/3\C(=O)N(C(=S)S3)C4CCCCC4)OC,,,,,,
3744,1903745,"[4-[(Z)-(3-cyclohexyl-4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene)methyl]-2-methoxyphenyl] 3-methylbenzoate",CC1=CC(=CC=C1)C(=O)OC2=C(C=C(C=C2)/C=C\3/C(=O)N(C(=S)S3)C4CCCCC4)OC,,,,,,
3745,1903746,"N-[2-[2-[(2,4-dihydroxyphenyl)methylidene]hydrazinyl]-2-oxoethyl]-1,3-benzodioxole-5-carboxamide",C1OC2=C(O1)C=C(C=C2)C(=O)NCC(=O)NN=CC3=C(C=C(C=C3)O)O,,,,,,
3746,1903747,"1-(4-Bromophenyl)-6-hydroxy-5-(pyrrol-2-ylidenemethyl)pyrimidine-2,4-dione",C1=CC(=CC2=C(N(C(=O)NC2=O)C3=CC=C(C=C3)Br)O)N=C1,,,,,,
3747,1903748,"[2-[(5Z)-5-benzylidene-6-oxo-[1,3]thiazolo[3,2-b][1,2,4]triazol-2-yl]phenyl] acetate",CC(=O)OC1=CC=CC=C1C2=NN3C(=O)/C(=C/C4=CC=CC=C4)/SC3=N2,,,,,,
3748,1903749,"2-[(5E)-5-benzylidene-6-oxo-5,6-dihydro[1,3]thiazolo[3,2-b][1,2,4]triazol-2-yl]phenyl acetate",CC(=O)OC1=CC=CC=C1C2=NN3C(=O)/C(=C\C4=CC=CC=C4)/SC3=N2,,,,,,
3749,1903750,CID 1903750,CCCCN(CCCC)C1=C2C(=C3C4=C(COC(C4)(C)C)C(=[N+]5CCOCC5)N=C3S2)NC=N1,,,,,,
3750,1903751,"4-(phenylmethyl)-3-[2-(4-propoxyphenyl)ethyl]-1H-1,2,4-triazole-5-thione",CCCOC1=CC=C(C=C1)CCC2=NNC(=S)N2CC3=CC=CC=C3,,,,,,
3751,1903752,(2E)-2-(anthracen-9-ylmethylidene)-1-benzothiophen-3-one,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2/C=C/4\C(=O)C5=CC=CC=C5S4,,,,,,
3752,1903753,(2Z)-2-(anthracen-9-ylmethylidene)-1-benzothiophen-3(2H)-one,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2/C=C\4/C(=O)C5=CC=CC=C5S4,,,,,,
3753,1903754,2-(Hexanoylamino)-4-(4-methylphenyl)thiophene-3-carboxylate,CCCCCC(=O)NC1=C(C(=CS1)C2=CC=C(C=C2)C)C(=O)[O-],,,,,,
3754,1903755,2-(hexanoylamino)-4-(4-methylphenyl)thiophene-3-carboxylic Acid,CCCCCC(=O)NC1=C(C(=CS1)C2=CC=C(C=C2)C)C(=O)O,,,,,,
3755,1903756,"(Z)-3-(2-fluoroanilino)-2-[4-(4-fluorophenyl)-1,3-thiazol-2-yl]prop-2-enenitrile",C1=CC=C(C(=C1)N/C=C(/C#N)\C2=NC(=CS2)C3=CC=C(C=C3)F)F,,,,,,
3756,1903757,CID 1903757,CC1=CC=C(C=C1)N[NH+]=C2/C(=C\SC3=CC=CC=N3)/NN(C2=O)C4=CC=CC=C4,,,,,,
3757,1903758,CID 1903758,CC1=CC=C(C=C1)NN=C2/C(=C\SC3=CC=CC=N3)/NN(C2=O)C4=CC=CC=C4,,,,,,
3758,1903759,"(3R,5R,8S)-3-[2-(2-chloroanilino)-1,3-thiazol-4-yl]-3-methyl-8-(2-methylpropoxymethyl)-2,7-dioxaspiro[4.4]nonane-1,6-dione",CC(C)COC[C@@H]1C[C@@]2(C[C@](OC2=O)(C)C3=CSC(=N3)NC4=CC=CC=C4Cl)C(=O)O1,,,,,,
3759,1903760,"(3S,5R,8R)-3-[2-(2-chloroanilino)-1,3-thiazol-4-yl]-3-methyl-8-(2-methylpropoxymethyl)-2,7-dioxaspiro[4.4]nonane-1,6-dione",CC(C)COC[C@H]1C[C@@]2(C[C@@](OC2=O)(C)C3=CSC(=N3)NC4=CC=CC=C4Cl)C(=O)O1,,,,,,
3760,1903761,"(3S,5R,8S)-3-[2-(2-chloroanilino)-1,3-thiazol-4-yl]-3-methyl-8-(2-methylpropoxymethyl)-2,7-dioxaspiro[4.4]nonane-1,6-dione",CC(C)COC[C@@H]1C[C@@]2(C[C@@](OC2=O)(C)C3=CSC(=N3)NC4=CC=CC=C4Cl)C(=O)O1,,,,,,
3761,1903762,"ethyl 2-({5-methoxy-2-[(phenylcarbonyl)oxy]benzyl}amino)-5,6-dihydro-4H-cyclopenta[b]thiophene-3-carboxylate",CCOC(=O)C1=C(SC2=C1CCC2)NCC3=C(C=CC(=C3)OC)OC(=O)C4=CC=CC=C4,,,,,,
3762,1903763,"3,5-dinitro-N-[(1R)-2,2,2-trichloro-1-(naphthalen-1-ylamino)ethyl]benzamide",C1=CC=C2C(=C1)C=CC=C2N[C@@H](C(Cl)(Cl)Cl)NC(=O)C3=CC(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-],,,,,,
3763,1903764,"3,5-dinitro-N-[(1S)-2,2,2-trichloro-1-(naphthalen-1-ylamino)ethyl]benzamide",C1=CC=C2C(=C1)C=CC=C2N[C@H](C(Cl)(Cl)Cl)NC(=O)C3=CC(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-],,,,,,
3764,1903765,CID 1903765,CC[NH+](CC)CC[NH+]=C1C2=C(C3=C(S2)N=C(C4=C3CCCC4)C5=CC=CO5)NC=N1,,,,,,
3765,1903766,"N,N-diethyl-N'-[5-(furan-2-yl)-1,2,3,4-tetrahydropyrimido[4',5':4,5]thieno[2,3-c]isoquinolin-8-yl]ethane-1,2-diamine",CCN(CC)CCNC1=NC=NC2=C1SC3=C2C4=C(CCCC4)C(=N3)C5=CC=CO5,,,,,,
3766,1903767,"(5E)-5-[[9-methyl-2-(4-methylpiperazin-4-ium-1-yl)-4-oxopyrido[1,2-a]pyrimidin-3-yl]methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",CC1=CC=CN2C1=NC(=C(C2=O)/C=C/3\C(=O)NC(=S)S3)N4CC[NH+](CC4)C,,,,,,
3767,1903768,"(5E)-5-[[9-methyl-2-(4-methylpiperazin-1-yl)-4-oxopyrido[1,2-a]pyrimidin-3-yl]methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",CC1=CC=CN2C1=NC(=C(C2=O)/C=C/3\C(=O)NC(=S)S3)N4CCN(CC4)C,,,,,,
3768,1903769,CID 1903769,CC(C)C1=CC=C(C=C1)N/C=C(/C#N)\C2=NC(=CS2)C3=CC4=C(C=CC(=C4)Br)OC3=O,,,,,,
3769,1903770,"N-(1-{[(2,5-dioxopyrrolidin-1-yl)oxy]carbonyl}cyclohexyl)-4-methylbenzenesulfonamide",CC1=CC=C(C=C1)S(=O)(=O)NC2(CCCCC2)C(=O)ON3C(=O)CCC3=O,,,,,,
3770,1903771,"(Z)-2-[4-(1,3-benzodioxol-5-yl)-1,3-thiazol-2-yl]-3-(3-methoxyanilino)prop-2-enenitrile",COC1=CC=CC(=C1)N/C=C(/C#N)\C2=NC(=CS2)C3=CC4=C(C=C3)OCO4,,,,,,
3771,1903772,"3-butyl-2-[(2-oxo-2-phenylethyl)sulfanyl]-3,5,6,7,8,9-hexahydro-4H-cyclohepta[4,5]thieno[2,3-d]pyrimidin-4-one",CCCCN1C(=O)C2=C(N=C1SCC(=O)C3=CC=CC=C3)SC4=C2CCCCC4,,,,,,
3772,1903773,benzyl (2R)-4-amino-4-oxo-2-(phenylmethoxycarbonylamino)butanoate,C1=CC=C(C=C1)COC(=O)[C@@H](CC(=O)N)NC(=O)OCC2=CC=CC=C2,,,,,,
3773,1903774,"(E)-3-(2,3-dichloroanilino)-2-[4-(2,4-dimethylphenyl)-1,3-thiazol-2-yl]prop-2-enenitrile",CC1=CC(=C(C=C1)C2=CSC(=N2)/C(=C/NC3=C(C(=CC=C3)Cl)Cl)/C#N)C,,,,,,
3774,1903775,"1,5-dimethyl-4-[[(Z)-(3-methylidene-1-phenyl-5-sulfanylidenepyrazolidin-4-ylidene)methyl]amino]-2-phenylpyrazol-3-one",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N/C=C\3/C(=C)NN(C3=S)C4=CC=CC=C4,,,,,,
3775,1903776,"(7S)-7-tert-butyl-2-hydrazinyl-3-phenyl-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-one",CC(C)(C)[C@H]1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)NN)C4=CC=CC=C4,,,,,,
3776,1903777,"(7R)-7-tert-butyl-2-hydrazinyl-3-phenyl-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-one",CC(C)(C)[C@@H]1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)NN)C4=CC=CC=C4,,,,,,
3777,1903778,"ethyl (2Z,5S)-2-[(2,3-dimethoxyphenyl)methylidene]-5-(4-fluorophenyl)-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CCOC(=O)C1=C(N=C2N([C@H]1C3=CC=C(C=C3)F)C(=O)/C(=C/C4=C(C(=CC=C4)OC)OC)/S2)C,,,,,,
3778,1903779,CID 1903779,CCOC(=O)C1=C(N=C2N([C@H]1C3=CC=C(C=C3)F)C(=O)/C(=C\C4=C(C(=CC=C4)OC)OC)/S2)C,,,,,,
3779,1903780,"ethyl (2Z,5R)-2-[(2,3-dimethoxyphenyl)methylidene]-5-(4-fluorophenyl)-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CCOC(=O)C1=C(N=C2N([C@@H]1C3=CC=C(C=C3)F)C(=O)/C(=C/C4=C(C(=CC=C4)OC)OC)/S2)C,,,,,,
3780,1903781,CID 1903781,CCOC(=O)C1=C(N=C2N([C@@H]1C3=CC=C(C=C3)F)C(=O)/C(=C\C4=C(C(=CC=C4)OC)OC)/S2)C,,,,,,
3781,1903782,"ethyl {(3Z)-3-[2-({[(4-methylphenoxy)acetyl]amino}acetyl)hydrazinylidene]-2-oxo-2,3-dihydro-1H-indol-1-yl}acetate",CCOC(=O)CN1C2=CC=CC=C2C(=C1O)N=NC(=O)CNC(=O)COC3=CC=C(C=C3)C,,,,,,
3782,1903783,CID 1903783,C1=CC=C2C(=C1)NC(=[NH+]2)NNC(=O)N3[C@H]4C=CC=C[C@@H]4SC5=CC=CC=C53,,,,,,
3783,1903784,"(4aS,10aS)-N'-(1H-benzimidazol-2-yl)-4a,10a-dihydrophenothiazine-10-carbohydrazide",C1=CC=C2C(=C1)NC(=N2)NNC(=O)N3[C@H]4C=CC=C[C@@H]4SC5=CC=CC=C53,,,,,,
3784,1903785,CID 1903785,C1=CC=C2C(=C1)NC(=[NH+]2)NNC(=O)N3[C@@H]4C=CC=C[C@@H]4SC5=CC=CC=C53,,,,,,
3785,1903786,"(4aS,10aR)-N'-(1H-benzimidazol-2-yl)-4a,10a-dihydrophenothiazine-10-carbohydrazide",C1=CC=C2C(=C1)NC(=N2)NNC(=O)N3[C@@H]4C=CC=C[C@@H]4SC5=CC=CC=C53,,,,,,
3786,1903787,CID 1903787,C1=CC=C2C(=C1)NC(=[NH+]2)NNC(=O)N3[C@H]4C=CC=C[C@H]4SC5=CC=CC=C53,,,,,,
3787,1903788,"(4aR,10aS)-N'-(1H-benzimidazol-2-yl)-4a,10a-dihydrophenothiazine-10-carbohydrazide",C1=CC=C2C(=C1)NC(=N2)NNC(=O)N3[C@H]4C=CC=C[C@H]4SC5=CC=CC=C53,,,,,,
3788,1903789,CID 1903789,C1=CC=C2C(=C1)NC(=[NH+]2)NNC(=O)N3[C@@H]4C=CC=C[C@H]4SC5=CC=CC=C53,,,,,,
3789,1903790,"(4aR,10aR)-N'-(1H-benzimidazol-2-yl)-4a,10a-dihydrophenothiazine-10-carbohydrazide",C1=CC=C2C(=C1)NC(=N2)NNC(=O)N3[C@@H]4C=CC=C[C@H]4SC5=CC=CC=C53,,,,,,
3790,1903791,"(E)-3-(2,4-dichloroanilino)-2-(4-phenyl-1,3-thiazol-2-yl)prop-2-enenitrile",C1=CC=C(C=C1)C2=CSC(=N2)/C(=C/NC3=C(C=C(C=C3)Cl)Cl)/C#N,,,,,,
3791,1903792,CID 1903792,C=C(C1=CC=CS1)NCCNC(=C)C2=CC=CS2,,,,,,
3792,1903793,"ethyl (2S)-2-[4-[(2,4-dichlorobenzoyl)carbamothioylamino]-3-methoxyphenyl]-3,3,3-trifluoro-2-hydroxypropanoate",CCOC(=O)[C@@](C1=CC(=C(C=C1)NC(=S)NC(=O)C2=C(C=C(C=C2)Cl)Cl)OC)(C(F)(F)F)O,,,,,,
3793,1903794,"ethyl (2R)-2-[4-[(2,4-dichlorobenzoyl)carbamothioylamino]-3-methoxyphenyl]-3,3,3-trifluoro-2-hydroxypropanoate",CCOC(=O)[C@](C1=CC(=C(C=C1)NC(=S)NC(=O)C2=C(C=C(C=C2)Cl)Cl)OC)(C(F)(F)F)O,,,,,,
3794,1903795,"(2R)-3-(furan-2-ylmethyl)-2-(9-methylcarbazol-3-yl)-1,2-dihydroquinazolin-4-one",CN1C2=C(C=C(C=C2)[C@@H]3NC4=CC=CC=C4C(=O)N3CC5=CC=CO5)C6=CC=CC=C61,,,,,,
3795,1903796,"methyl (2Z,5R)-2-[(3-bromophenyl)methylidene]-5-(4-chlorophenyl)-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CC1=C([C@H](N2C(=O)/C(=C/C3=CC(=CC=C3)Br)/SC2=N1)C4=CC=C(C=C4)Cl)C(=O)OC,,,,,,
3796,1903797,"methyl (2E,5R)-2-[(3-bromophenyl)methylidene]-5-(4-chlorophenyl)-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CC1=C([C@H](N2C(=O)/C(=C\C3=CC(=CC=C3)Br)/SC2=N1)C4=CC=C(C=C4)Cl)C(=O)OC,,,,,,
